ticker,short,long,strategy_cagr,bh_cagr,edge,strategy_sharpe,bh_sharpe,sharpe_edge,strategy_max_drawdown,bh_max_drawdown,round_trip_trades,pct_days_in_market
KO,20,150,0.007804190947411804,0.08160797164350275,-0.07380378069609095,-0.04558029188027921,0.3603178356763019,-0.4058981275565811,-0.2597741887211943,-0.36987520256601264,9.0,71.55279503105591
KO,20,200,0.0022547072227983023,0.07688674619551672,-0.07463203897271842,-0.07700073037882199,0.3360021520526599,-0.41300288243148187,-0.3376663843658865,-0.3698752025660125,6.0,74.93589743589743
KO,30,50,0.060590544013634506,0.09707657715288254,-0.03648603313924803,0.2921675503711368,0.43529764595034526,-0.14313009557920847,-0.24069645381093052,-0.3698752025660125,15.5,64.91228070175438
KO,30,100,-0.025317139372302955,0.08616014213086576,-0.11147728150316871,-0.25112448026900763,0.382347399289405,-0.6334718795584127,-0.3867371761887539,-0.3698752025660124,11.0,66.38554216867469
KO,30,150,-0.029738614171731292,0.08160797164350275,-0.11134658581523404,-0.27842391351824053,0.3603178356763019,-0.6387417491945424,-0.4051708025574119,-0.36987520256601264,9.0,72.04968944099379
KO,30,200,-0.025923592044234223,0.07688674619551672,-0.10281033823975094,-0.2449305462480209,0.3360021520526599,-0.5809326983006808,-0.36987520256601264,-0.3698752025660125,6.0,75.25641025641025
KO,50,100,0.002237735818604314,0.08616014213086576,-0.08392240631226144,-0.06774419531657934,0.382347399289405,-0.4500915946059843,-0.36987520256601264,-0.3698752025660124,10.0,65.8433734939759
KO,50,150,-0.004416027441867754,0.08160797164350275,-0.0860239990853705,-0.10793012089763361,0.3603178356763019,-0.4682479565739355,-0.36987520256601264,-0.36987520256601264,9.0,72.67080745341616
KO,50,200,-0.011534829784488387,0.07688674619551672,-0.08842157598000511,-0.1436167113727888,0.3360021520526599,-0.4796188634254487,-0.36987520256601264,-0.3698752025660125,6.0,73.97435897435898
PG,5,50,0.01816343972981005,0.0791928562846369,-0.061029416554826854,-0.0006336933232802539,0.34794702445398457,-0.3485807177772648,-0.19844016950293777,-0.23772451821225749,35.5,60.46783625730994
PG,5,100,0.030482474297705897,0.07175331928938289,-0.04127084499167699,0.09248394532872264,0.31232662726845173,-0.21984268193972908,-0.18946229741241485,-0.23772451821225765,19.5,64.33734939759036
PG,5,150,0.0007293817950273507,0.06336729026321652,-0.06263790846818917,-0.1376751778669859,0.27276868877452415,-0.41044386664151006,-0.22538613218327694,-0.23772451821225749,18.5,64.09937888198758
PG,5,200,-0.012551494070149327,0.05932445022284516,-0.07187594429299449,-0.21231768101167717,0.252553374900259,-0.4648710559119361,-0.22510506387400586,-0.23772451821225718,17.5,66.21794871794872
PG,10,50,0.03954687246086608,0.0791928562846369,-0.039645983823770825,0.16071861049404934,0.34794702445398457,-0.18722841395993522,-0.20146642821496474,-0.23772451821225749,22.5,60.81871345029239
PG,10,100,0.0315886785782904,0.07175331928938289,-0.04016464071109249,0.10006062440146314,0.31232662726845173,-0.2122660028669886,-0.2080405668922261,-0.23772451821225765,15.5,63.19277108433735
PG,10,150,0.014258683550900875,0.06336729026321652,-0.04910860671231565,-0.032116340413503565,0.27276868877452415,-0.30488502918802773,-0.21661655268047159,-0.23772451821225749,15.5,63.78881987577639
PG,10,200,0.010606308657508334,0.05932445022284516,-0.048718141565336825,-0.04447522082754488,0.252553374900259,-0.2970285957278039,-0.18890320424907864,-0.23772451821225718,14.5,66.02564102564102
PG,20,50,0.025805978888737924,0.0791928562846369,-0.05338687739589898,0.05892903364905072,0.34794702445398457,-0.28901799080493384,-0.19035540254554012,-0.23772451821225749,21.5,61.228070175438596
PG,20,100,0.021192049886751718,0.07175331928938289,-0.05056126940263117,0.02622755870440802,0.31232662726845173,-0.2860990685640437,-0.3054013888729557,-0.23772451821225765,9.5,62.34939759036144
PG,20,150,0.016945684992056176,0.06336729026321652,-0.04642160527116035,0.000478300032179889,0.27276868877452415,-0.27229038874234424,-0.1650954589550922,-0.23772451821225749,8.5,65.3416149068323
PG,20,200,0.019881944574906996,0.05932445022284516,-0.039442505647938164,0.033062696190969486,0.252553374900259,-0.21949067870928948,-0.19899328685588663,-0.23772451821225718,8.5,66.73076923076923
PG,30,50,0.03619137235239944,0.0791928562846369,-0.04300148393223746,0.1355215948935751,0.34794702445398457,-0.21242542956040947,-0.23794263651104214,-0.23772451821225749,19.5,60.23391812865497
PG,30,100,0.000851649765725826,0.07175331928938289,-0.07090166952365706,-0.10915654249962108,0.31232662726845173,-0.4214831697680728,-0.3538485368832412,-0.23772451821225765,9.5,61.566265060240966
PG,30,150,0.015627567651385732,0.06336729026321652,-0.04773972261183079,0.005008715964097505,0.27276868877452415,-0.2677599728104266,-0.21034491953310627,-0.23772451821225749,7.5,65.59006211180125
PG,30,200,-0.0013071372497848177,0.05932445022284516,-0.06063158747262998,-0.08701833908787177,0.252553374900259,-0.33957171398813074,-0.23194832057211656,-0.23772451821225718,7.5,68.33333333333333
PG,50,100,0.07126260869934997,0.07175331928938289,-0.0004907105900329167,0.3542298064109912,0.31232662726845173,0.04190317914253949,-0.19899328685588655,-0.23772451821225765,7.5,61.02409638554217
PG,50,150,0.00725887258360336,0.06336729026321652,-0.056108417679613165,-0.03604944719728095,0.27276868877452415,-0.3088181359718051,-0.23971787116751875,-0.23772451821225749,5.5,65.09316770186335
PG,50,200,0.009538296288728265,0.05932445022284516,-0.049786153934116895,-0.010410226897193613,0.252553374900259,-0.2629636017974526,-0.23155599079723058,-0.23772451821225718,5.5,69.23076923076923
WMT,5,50,0.08627666472776574,0.21477017046847058,-0.12849350574070484,0.42854490550593216,0.8705601210607761,-0.4420152155548439,-0.26066605826064876,-0.2573966957582321,31.0,70.87719298245614
WMT,5,100,0.08088753926754233,0.21472616187152438,-0.13383862260398205,0.38323998583331487,0.8641559178846743,-0.4809159320513594,-0.3999497251764088,-0.2573966957582324,20.0,77.83132530120483
WMT,5,150,0.04282863407048798,0.2148125394351621,-0.17198390536467412,0.17571280817968807,0.8569727319986079,-0.6812599238189199,-0.4674643952085707,-0.2573966957582323,19.0,79.19254658385093
WMT,5,200,0.05220359526703988,0.19765168512694564,-0.14544808985990576,0.22124636731946862,0.7903500933004676,-0.569103725980999,-0.4559182526329808,-0.25739669575823254,14.0,83.84615384615385
WMT,10,50,0.07274420330826259,0.21477017046847058,-0.142025967160208,0.35688002821066594,0.8705601210607761,-0.5136800928501102,-0.28366264957330417,-0.2573966957582321,23.0,69.12280701754386
WMT,10,100,0.11376191514965805,0.21472616187152438,-0.10096424672186632,0.5624913221192633,0.8641559178846743,-0.30166459576541094,-0.3272285309630708,-0.2573966957582324,11.0,78.01204819277109
WMT,10,150,0.0702540947150605,0.2148125394351621,-0.1445584447201016,0.322522113332897,0.8569727319986079,-0.534450618665711,-0.4147652408216795,-0.2573966957582323,13.0,78.01242236024845
WMT,10,200,0.03994664326801689,0.19765168512694564,-0.15770504185892875,0.1613418303446509,0.7903500933004676,-0.6290082629558167,-0.48572482096208425,-0.25739669575823254,13.0,84.74358974358974
WMT,20,50,0.04242751362437258,0.21477017046847058,-0.172342656844098,0.17539918622545203,0.8705601210607761,-0.695160934835324,-0.35968080047414247,-0.2573966957582321,19.0,69.00584795321637
WMT,20,100,0.10694842113598457,0.21472616187152438,-0.1077777407355398,0.5255085845328804,0.8641559178846743,-0.33864733335179387,-0.3257949736076152,-0.2573966957582324,10.0,77.65060240963855
WMT,20,150,0.06965589145457662,0.2148125394351621,-0.14515664798058547,0.31981671894178865,0.8569727319986079,-0.5371560130568193,-0.42050887024271955,-0.2573966957582323,11.0,77.5776397515528
WMT,20,200,0.10370882649839785,0.19765168512694564,-0.09394285862854779,0.4582481370318169,0.7903500933004676,-0.3321019562686507,-0.3644976766625851,-0.25739669575823254,8.0,83.84615384615385
WMT,30,50,0.08770580037087261,0.21477017046847058,-0.12706437009759797,0.43601607235623724,0.8705601210607761,-0.43454404870453883,-0.29183153482557095,-0.2573966957582321,16.0,70.87719298245614
WMT,30,100,0.10862207641978161,0.21472616187152438,-0.10610408545174277,0.5253159813656225,0.8641559178846743,-0.33883993651905175,-0.31825047932010775,-0.2573966957582324,8.0,77.65060240963855
WMT,30,150,0.11182447721080102,0.2148125394351621,-0.10298806222436108,0.5274697629195021,0.8569727319986079,-0.3295029690791058,-0.32682643347422596,-0.2573966957582323,6.0,78.26086956521739
WMT,30,200,0.11206224455659664,0.19765168512694564,-0.085589440570349,0.4847150826603071,0.7903500933004676,-0.30563501064016046,-0.35155365807825883,-0.25739669575823254,7.0,83.33333333333334
WMT,50,100,0.108461515112247,0.21472616187152438,-0.10626464675927738,0.5168087556978384,0.8641559178846743,-0.3473471621868359,-0.33702224453303975,-0.2573966957582324,7.0,75.96385542168674
WMT,50,150,0.1309115130485845,0.2148125394351621,-0.08390102638657759,0.60534727737316,0.8569727319986079,-0.25162545462544794,-0.2975148425497303,-0.2573966957582323,5.0,81.86335403726707
WMT,50,200,0.0974786333901434,0.19765168512694564,-0.10017305173680224,0.4225926048376291,0.7903500933004676,-0.36775748846283846,-0.40866743112719606,-0.25739669575823254,4.0,83.52564102564102
PEP,5,50,0.01627008796466556,0.06255800633821451,-0.04628791837354895,-0.014362812507328612,0.26761772818904084,-0.28198054069636946,-0.20262068028572217,-0.30322666009702126,27.5,60.4093567251462
PEP,5,100,-0.021600608764019147,0.047085196982501465,-0.06868580574652061,-0.2916232026336664,0.19851175762117787,-0.49013496025484427,-0.2606961177750182,-0.30322666009701993,25.5,65.0
PEP,5,150,-0.006948651104909054,0.05458658283835183,-0.06153523394326088,-0.1716433295024735,0.23085098094087583,-0.4024943104433493,-0.2526603042470037,-0.30322666009702187,18.0,67.01863354037268
PEP,5,200,-0.03334434214472115,0.039724592562379035,-0.07306893470710019,-0.34086695466929995,0.16450549832996106,-0.505372452999261,-0.30394324634683845,-0.30322666009702076,16.0,68.01282051282051
PEP,10,50,0.027479937826285772,0.06255800633821451,-0.03507806851192874,0.06977698456322289,0.26761772818904084,-0.19784074362581794,-0.15072304661798056,-0.30322666009702126,23.0,61.05263157894737
PEP,10,100,0.014405071751884657,0.047085196982501465,-0.03268012523061681,-0.024739229765947304,0.19851175762117787,-0.22325098738712518,-0.2116443626211232,-0.30322666009701993,16.0,65.24096385542168
PEP,10,150,0.006923672823031524,0.05458658283835183,-0.0476629100153203,-0.07498890422614703,0.23085098094087583,-0.3058398851670229,-0.22919435880886588,-0.30322666009702187,14.0,66.39751552795032
PEP,10,200,-0.024985180879398494,0.039724592562379035,-0.06470977344177753,-0.28509159446057225,0.16450549832996106,-0.4495970927905333,-0.2539851850656273,-0.30322666009702076,11.0,67.43589743589745
PEP,20,50,-0.011375754321439557,0.06255800633821451,-0.07393376065965407,-0.21561272643424526,0.26761772818904084,-0.48323045462328607,-0.2633071369640883,-0.30322666009702126,20.0,61.81286549707602
PEP,20,100,-0.007194714362994126,0.047085196982501465,-0.05427991134549559,-0.13599280550153503,0.19851175762117787,-0.33450456312271293,-0.27790254961663796,-0.30322666009701993,10.0,67.7710843373494
PEP,20,150,0.024120677041852945,0.05458658283835183,-0.030465905796498882,0.06452007138096023,0.23085098094087583,-0.16633090955991559,-0.2254328847194335,-0.30322666009702187,10.0,66.08695652173913
PEP,20,200,0.004363493676513119,0.039724592562379035,-0.035361098885865916,-0.05058573456930324,0.16450549832996106,-0.2150912328992643,-0.22543288471943337,-0.30322666009702076,9.0,68.71794871794872
PEP,30,50,-0.002419543242037747,0.06255800633821451,-0.06497754958025226,-0.10585736014103703,0.26761772818904084,-0.37347508833007786,-0.25502382917556893,-0.30322666009702126,21.0,62.92397660818714
PEP,30,100,-0.03806898929885416,0.047085196982501465,-0.08515418628135563,-0.2923064980805014,0.19851175762117787,-0.49081825570167925,-0.3834411518340289,-0.30322666009701993,9.0,67.83132530120481
PEP,30,150,-0.018635493085731314,0.05458658283835183,-0.07322207592408314,-0.1753357499744648,0.23085098094087583,-0.40618673091534063,-0.31014285152259097,-0.30322666009702187,8.0,66.64596273291924
PEP,30,200,-8.452780813739125e-06,0.039724592562379035,-0.039733045343192774,-0.05893902187998214,0.16450549832996106,-0.2234445202099432,-0.288170947089908,-0.30322666009702076,5.0,70.06410256410255
PEP,50,100,0.006589522040586049,0.047085196982501465,-0.040495674941915416,-0.02135967149274317,0.19851175762117787,-0.21987142911392105,-0.28817094708990826,-0.30322666009701993,9.0,68.3132530120482
PEP,50,150,0.01488608704122707,0.05458658283835183,-0.03970049579712476,0.02694043706513574,0.23085098094087583,-0.2039105438757401,-0.28817094708990815,-0.30322666009702187,7.0,68.69565217391305
PEP,50,200,0.036106923343259156,0.039724592562379035,-0.003617669219119879,0.139391808936143,0.16450549832996106,-0.025113689393818056,-0.288170947089908,-0.30322666009702076,4.0,71.28205128205128
COST,5,50,0.08969997586198297,0.2273517722283147,-0.13765179636633174,0.43914077645629507,0.8937474912492167,-0.45460671479292164,-0.26520829501180204,-0.31402435644223015,29.5,67.42690058479532
COST,5,100,0.14521527334921003,0.2250871322399992,-0.07987185889078918,0.7110401855023797,0.8792129229273451,-0.1681727374249654,-0.3008183191545997,-0.31402435644223003,15.5,75.06024096385542
COST,5,150,0.1416044659226059,0.2204462694429048,-0.0788418035202989,0.6419830523529817,0.8561141317666886,-0.2141310794137069,-0.2780469355576694,-0.3140243564422296,12.5,78.69565217391305
COST,5,200,0.1329950972521763,0.20459581714351982,-0.07160071989134353,0.5915694350597376,0.7974232480355996,-0.20585381297586203,-0.3238938730663477,-0.3140243564422294,12.5,79.23076923076923
COST,10,50,0.13441980637466577,0.2273517722283147,-0.09293196585364893,0.6688043350560869,0.8937474912492167,-0.22494315619312977,-0.19867626177057124,-0.31402435644223015,21.5,68.01169590643275
COST,10,100,0.14140482521309283,0.2250871322399992,-0.08368230702690638,0.6513541524976845,0.8792129229273451,-0.22785877042966063,-0.4162395794184777,-0.31402435644223003,13.5,75.36144578313252
COST,10,150,0.16194335802503046,0.2204462694429048,-0.05850291141787434,0.7295748342897614,0.8561141317666886,-0.12653929747692716,-0.3161965056428766,-0.3140243564422296,9.5,78.69565217391305
COST,10,200,0.1295768688290717,0.20459581714351982,-0.07501894831444811,0.5731720864487463,0.7974232480355996,-0.22425116158685332,-0.35619329742813716,-0.3140243564422294,11.5,79.87179487179488
COST,20,50,0.0834409020717386,0.2273517722283147,-0.1439108701565761,0.38748534210441143,0.8937474912492167,-0.5062621491448053,-0.3345200433409489,-0.31402435644223015,17.5,68.24561403508773
COST,20,100,0.12856177977859828,0.2250871322399992,-0.09652535246140093,0.5923247478568208,0.8792129229273451,-0.28688817507052433,-0.41563445726485654,-0.31402435644223003,11.5,75.6024096385542
COST,20,150,0.11614451776458323,0.2204462694429048,-0.10430175167832156,0.5138963734884885,0.8561141317666886,-0.3422177582782001,-0.4915017538450204,-0.3140243564422296,7.5,79.13043478260869
COST,20,200,0.12252454218849018,0.20459581714351982,-0.08207127495502964,0.5305789163801138,0.7974232480355996,-0.2668443316554858,-0.4595178357964855,-0.3140243564422294,5.5,80.12820512820514
COST,30,50,0.08406368261533648,0.2273517722283147,-0.14328808961297823,0.3885635946070441,0.8937474912492167,-0.5051838966421727,-0.3958903161336842,-0.31402435644223015,16.5,69.64912280701753
COST,30,100,0.1368320206937763,0.2250871322399992,-0.0882551115462229,0.616884351168089,0.8792129229273451,-0.26232857175925606,-0.41554267234046355,-0.31402435644223003,9.5,75.8433734939759
COST,30,150,0.13190221169642435,0.2204462694429048,-0.08854405774648044,0.5773033159738487,0.8561141317666886,-0.27881081579283995,-0.4442710649351822,-0.3140243564422296,8.5,78.57142857142857
COST,30,200,0.16153093902405558,0.20459581714351982,-0.043064878119464245,0.6919101843198501,0.7974232480355996,-0.10551306371574953,-0.3464220521789154,-0.3140243564422294,4.5,79.67948717948717
COST,50,100,0.17316020278528654,0.2250871322399992,-0.05192692945471267,0.7468047216217046,0.8792129229273451,-0.13240820130564046,-0.4119572487901108,-0.31402435644223003,6.5,77.16867469879519
COST,50,150,0.18597780345825776,0.2204462694429048,-0.034468465984647034,0.7885197825226385,0.8561141317666886,-0.06759434924405006,-0.3140243564422299,-0.3140243564422296,4.5,79.87577639751552
COST,50,200,0.18081297349852754,0.20459581714351982,-0.02378284364499228,0.7673409384551535,0.7974232480355996,-0.03008230958044611,-0.33663322925344946,-0.3140243564422294,3.5,78.97435897435898
XOM,5,50,0.07426914533206186,0.11085044023071822,-0.03658129489865636,0.3157384184364574,0.4077056523158847,-0.09196723387942729,-0.34654294492597043,-0.6034736402714285,27.0,56.783625730994146
XOM,5,100,0.062254605180877665,0.12767834637302422,-0.06542374119214656,0.2642121823088988,0.4537487789134846,-0.18953659660458577,-0.34066820538283543,-0.5792549077975179,18.5,58.6144578313253
XOM,5,150,0.11851117411287926,0.14055370515960885,-0.022042531046729597,0.5014219317297546,0.487118704723127,0.014303227006627561,-0.25800494144806424,-0.5621018000261958,11.5,59.25465838509317
XOM,5,200,0.1634568042328146,0.1453601190291982,0.018096685203616403,0.6602278334527097,0.49781007352124607,0.16241775993146368,-0.3089209311141816,-0.5582673655767701,11.5,65.06410256410257
XOM,10,50,0.09431842940423762,0.11085044023071822,-0.016532010826480592,0.3980605827350618,0.4077056523158847,-0.009645069580822896,-0.25733040057122564,-0.6034736402714285,21.0,57.42690058479533
XOM,10,100,0.017865221589169034,0.12767834637302422,-0.10981312478385519,0.06988663117339551,0.4537487789134846,-0.3838621477400891,-0.44926180403166904,-0.5792549077975179,17.5,58.31325301204819
XOM,10,150,0.13580329755333076,0.14055370515960885,-0.004750407606278095,0.5687650396698064,0.487118704723127,0.08164633494667939,-0.2632016561023219,-0.5621018000261958,8.5,59.50310559006211
XOM,10,200,0.17030999930140256,0.1453601190291982,0.02494988027220435,0.6847911711929843,0.49781007352124607,0.1869810976717382,-0.2609715861442646,-0.5582673655767701,7.5,65.25641025641026
XOM,20,50,0.04973967576567895,0.11085044023071822,-0.06111076446503927,0.2108064184565513,0.4077056523158847,-0.1968992338593334,-0.2794010748246753,-0.6034736402714285,19.0,57.953216374269005
XOM,20,100,0.09733238515781473,0.12767834637302422,-0.030345961215209494,0.41274584707490664,0.4537487789134846,-0.04100293183857795,-0.3616741563066138,-0.5792549077975179,12.5,59.397590361445786
XOM,20,150,0.15503687820251155,0.14055370515960885,0.014483173042902697,0.642595399864629,0.487118704723127,0.15547669514150197,-0.2734336326686672,-0.5621018000261958,5.5,60.0
XOM,20,200,0.15206348524750357,0.1453601190291982,0.006703366218305362,0.617041872334748,0.49781007352124607,0.11923179881350199,-0.3331678937082961,-0.5582673655767701,6.5,63.78205128205128
XOM,30,50,0.05123300187777513,0.11085044023071822,-0.059617438352943086,0.2173477538399435,0.4077056523158847,-0.19035789847594117,-0.28076163941244886,-0.6034736402714285,19.0,59.29824561403508
XOM,30,100,0.07163513720450898,0.12767834637302422,-0.05604320916851524,0.3044036352518199,0.4537487789134846,-0.14934514366166468,-0.3689440438563857,-0.5792549077975179,12.0,59.397590361445786
XOM,30,150,0.148592965606539,0.14055370515960885,0.008039260446930152,0.6298914412268234,0.487118704723127,0.14277273650369637,-0.23652764922807643,-0.5621018000261958,4.5,58.81987577639751
XOM,30,200,0.1835249881245642,0.1453601190291982,0.03816486909536598,0.7491430093659919,0.49781007352124607,0.2513329358447458,-0.2050866866810382,-0.5582673655767701,3.5,63.46153846153846
XOM,50,100,0.13097234714688488,0.12767834637302422,0.0032940007738606614,0.5572399657155094,0.4537487789134846,0.10349118680202479,-0.257825212291696,-0.5792549077975179,11.0,59.93975903614458
XOM,50,150,0.11033354091987646,0.14055370515960885,-0.030220164239732394,0.47294336018895966,0.487118704723127,-0.014175344534167356,-0.31564150373265376,-0.5621018000261958,4.5,58.94409937888199
XOM,50,200,0.15151956064864103,0.1453601190291982,0.006159441619442818,0.6295228973044229,0.49781007352124607,0.13171282378317684,-0.28550539879871195,-0.5582673655767701,3.5,62.5
CVX,5,50,-0.024262418746600845,0.07615878126004971,-0.10042120000665056,-0.15956047669035991,0.30857913166775275,-0.46813960835811264,-0.5254558654625427,-0.5577391983801417,30.5,56.198830409356724
CVX,5,100,0.014081683808716106,0.08614146579678761,-0.0720597819880715,0.03907957613128682,0.33667487164373644,-0.2975952955124496,-0.37630351989361693,-0.5577391983801421,26.5,58.855421686746986
CVX,5,150,-0.013742203446296175,0.08767867159250398,-0.10142087503880015,-0.1060405626869271,0.34041274648724335,-0.4464533091741705,-0.4322781528922807,-0.5564912914550324,20.0,58.13664596273293
CVX,5,200,0.0015648907451828453,0.0924520684330341,-0.09088717768785126,-0.02149114138497605,0.35267069976574283,-0.3741618411507189,-0.5289916486718247,-0.5482686183526262,19.5,61.53846153846154
CVX,10,50,0.02376454657818372,0.07615878126004971,-0.05239423468186599,0.08537320821663799,0.30857913166775275,-0.22320592345111476,-0.4067373437252167,-0.5577391983801417,22.5,56.315789473684205
CVX,10,100,-0.0052617571368579474,0.08614146579678761,-0.09140322293364556,-0.0490250795426749,0.33667487164373644,-0.3856999511864113,-0.4771705535341758,-0.5577391983801421,18.5,59.21686746987952
CVX,10,150,-0.03476660928287645,0.08767867159250398,-0.12244528087538042,-0.20999492827558755,0.34041274648724335,-0.5504076747628309,-0.5420293747441152,-0.5564912914550324,15.5,57.20496894409938
CVX,10,200,-0.0019148773444653822,0.0924520684330341,-0.09436694577749949,-0.031567259108438404,0.35267069976574283,-0.3842379588741812,-0.516861425358524,-0.5482686183526262,14.5,61.794871794871796
CVX,20,50,-0.024810896524271486,0.07615878126004971,-0.1009696777843212,-0.15418188214058265,0.30857913166775275,-0.4627610138083354,-0.462277039380841,-0.5577391983801417,19.5,56.54970760233918
CVX,20,100,-0.04319181292393681,0.08614146579678761,-0.12933327872072442,-0.24529004111853595,0.33667487164373644,-0.5819649127622724,-0.48217742549042025,-0.5577391983801421,15.5,58.49397590361446
CVX,20,150,-0.03421900420755075,0.08767867159250398,-0.12189767580005473,-0.21481422551256432,0.34041274648724335,-0.5552269719998076,-0.5302301912385453,-0.5564912914550324,13.0,56.64596273291925
CVX,20,200,0.019647379883448668,0.0924520684330341,-0.07280468854958544,0.06991861872418902,0.35267069976574283,-0.2827520810415538,-0.4728790657805081,-0.5482686183526262,9.5,62.56410256410256
CVX,30,50,0.009737631604430197,0.07615878126004971,-0.06642114965561952,0.021356482191767157,0.30857913166775275,-0.2872226494759856,-0.45925288475161075,-0.5577391983801417,22.5,57.60233918128655
CVX,30,100,-0.006315892133956336,0.08614146579678761,-0.09245735793074394,-0.06217596496065944,0.33667487164373644,-0.3988508366043959,-0.41154211554888737,-0.5577391983801421,12.5,56.56626506024096
CVX,30,150,-0.011093962917394173,0.08767867159250398,-0.09877263450989815,-0.10000447009221221,0.34041274648724335,-0.44041721657945554,-0.5382749987082915,-0.5564912914550324,10.0,54.72049689440994
CVX,30,200,0.0307594817644965,0.0924520684330341,-0.06169258666853761,0.12118918655662635,0.35267069976574283,-0.23148151320911647,-0.39961513253735936,-0.5482686183526262,11.0,61.858974358974365
CVX,50,100,0.03344312823467788,0.08614146579678761,-0.05269833756210973,0.13031655377749865,0.33667487164373644,-0.2063583178662378,-0.34521292393148095,-0.5577391983801421,12.5,55.42168674698795
CVX,50,150,0.02363043668201925,0.08767867159250398,-0.06404823491048472,0.08085065822988388,0.34041274648724335,-0.2595620882573595,-0.4364505573063989,-0.5564912914550324,8.0,53.72670807453416
CVX,50,200,0.06464716924579617,0.0924520684330341,-0.02780489918723794,0.2755495195598535,0.35267069976574283,-0.07712118020588932,-0.3923120129191366,-0.5482686183526262,6.0,61.410256410256416
COP,5,50,0.021497718689336365,0.08697001242268709,-0.06547229373335073,0.10717948759087763,0.3451595218000059,-0.23798003420912828,-0.4993730990858534,-0.6610969173003428,38.5,49.64912280701754
COP,5,100,0.00956603275934298,0.10954746564337947,-0.09998143288403649,0.06786384029596658,0.39515153573540085,-0.32728769543943426,-0.4101024584959075,-0.6565816813551103,19.5,53.37349397590362
COP,5,150,0.05334880117340446,0.12704602202068838,-0.07369722084728392,0.2278866529525607,0.43233477899410555,-0.20444812604154486,-0.5033941684455816,-0.6565816813551104,17.5,53.41614906832298
COP,5,200,0.13692777980643234,0.12718609332856268,0.00974168647786966,0.5201772801812433,0.432068764337739,0.08810851584350432,-0.3635392408009063,-0.6565816813551103,11.5,54.42307692307692
COP,10,50,-0.0014576002210233696,0.08697001242268709,-0.08842761264371046,0.016122203239212388,0.3451595218000059,-0.32903731856079355,-0.527537970568809,-0.6610969173003428,26.0,50.4093567251462
COP,10,100,0.0004661812069375326,0.10954746564337947,-0.10908128443644194,0.03437891001986478,0.39515153573540085,-0.3607726257155361,-0.48857741831806833,-0.6565816813551103,17.5,52.95180722891566
COP,10,150,0.08981202322268245,0.12704602202068838,-0.03723399879800593,0.35966397487823903,0.43233477899410555,-0.07267080411586652,-0.37889834711546105,-0.6565816813551104,9.5,53.22981366459627
COP,10,200,0.09937044255319516,0.12718609332856268,-0.027815650775367518,0.3922583896320038,0.432068764337739,-0.039810374705735174,-0.34498571981930415,-0.6565816813551103,9.5,54.03846153846153
COP,20,50,0.00039624562118523166,0.08697001242268709,-0.08657376680150186,0.03435033828828611,0.3451595218000059,-0.3108091835117198,-0.5039884980707168,-0.6610969173003428,21.0,50.70175438596492
COP,20,100,0.06461973880266347,0.10954746564337947,-0.044927726840716,0.2695600257164951,0.39515153573540085,-0.12559151001890573,-0.3648770014665281,-0.6565816813551103,12.5,51.68674698795181
COP,20,150,0.05482003133445268,0.12704602202068838,-0.0722259906862357,0.2322072528308038,0.43233477899410555,-0.20012752616330176,-0.4478016339601286,-0.6565816813551104,8.5,52.60869565217391
COP,20,200,0.13703357037523345,0.12718609332856268,0.009847477046670772,0.5242831319994017,0.432068764337739,0.09221436766166269,-0.3297753907314604,-0.6565816813551103,6.5,53.84615384615385
COP,30,50,0.021408521854199503,0.08697001242268709,-0.06556149056848759,0.10604919769624722,0.3451595218000059,-0.2391103241037587,-0.390640077187341,-0.6610969173003428,20.0,50.526315789473685
COP,30,100,0.044989063413987784,0.10954746564337947,-0.06455840222939169,0.19495371333561703,0.39515153573540085,-0.20019782239978381,-0.40467739788385687,-0.6565816813551103,9.5,49.81927710843374
COP,30,150,0.06401220701351651,0.12704602202068838,-0.06303381500717187,0.2668487731578935,0.43233477899410555,-0.16548600583621204,-0.4065971069452616,-0.6565816813551104,6.5,51.73913043478261
COP,30,200,0.09320075567297215,0.12718609332856268,-0.03398533765559053,0.37059569464107867,0.432068764337739,-0.06147306969666033,-0.3510514725098867,-0.6565816813551103,5.5,54.48717948717948
COP,50,100,0.009440901521110545,0.10954746564337947,-0.10010656412226893,0.07402888946441906,0.39515153573540085,-0.3211226462709818,-0.5591313124978682,-0.6565816813551103,9.0,50.602409638554214
COP,50,150,-0.015712638938695123,0.12704602202068838,-0.1427586609593835,-0.01244136109641852,0.43233477899410555,-0.4447761400905241,-0.5913725334063981,-0.6565816813551104,6.0,51.49068322981366
COP,50,200,0.010962743817825915,0.12718609332856268,-0.11622334951073676,0.09064424315382912,0.432068764337739,-0.34142452118390987,-0.5774552935120972,-0.6565816813551103,5.0,55.06410256410257
JPM,5,50,0.09348790787275729,0.21374343325478096,-0.12025552538202366,0.42045788669868994,0.7049337393110569,-0.2844758526123669,-0.3736223787475808,-0.4362650036069999,28.0,67.2514619883041
JPM,5,100,0.13849437655086216,0.2120699465503424,-0.07357556999948023,0.6228658232267945,0.6971651154416721,-0.07429929221487763,-0.3474773403556927,-0.4362650036069999,18.0,73.01204819277109
JPM,5,150,0.19530899269243407,0.21635900341707215,-0.02105001072463808,0.8416077312313095,0.7041946170858483,0.1374131141454612,-0.28829411990067977,-0.43626500360700005,11.0,76.08695652173914
